Operating Revenue ID	Local Government Operating Revenue	State Government Operating Revenue	Federal Government Operating Revenue	Other Operating Revenue
1033	1453500	61413	0	590598
1034	251818	5369	0	10635
1035	362714	15753	0	117200
1036	190677	4635	0	7800
1037	711275	17929	0	0
1038	726240	16552	0	2404
1039	3908036	113241	0	791229
1040	1881663	125256	0	0
1041	83219	2291	0	0
1042	806566	0	2011	34522
1043	3504831	91728	0	299939
1044	15641193	1117320	0	621571
1045	12484	1656	0	2420
1046	724488	20385	0	78825
1047	866488	25044	0	76378
1048	9843725	270314	0	230599
1049	46000	0	0	16000
1050	3140736	180335	0	100837
1051	219743	0	1352	10963
1052	1041863	33737	14517	124104
1053	2046198	483360	0	49981
1054	1575864	280040	0	209698
1055	278590	123615	5250	33704
1056	3951570	955082	141821	635956
1057	150696	162795	0	39311
1058	1553396	573764	0	268271
1059	4262473	863230	0	205648
1060	8009088	895908	0	319886
1061	263149	148497	0	60433
1062	3074567	713910	29223	589443
1063	3347686	994273	226061	631907
1064	3446313	499235	0	7500
1065	10653071	1132584	0	0
1066	272316	194651	0	21823
1067	617226	145270	0	128164
1068	791189	426752	0	106147
1069	14516320	1046695	4675	1083018
1070	475729	525530	0	141690
1071	1931258	134644	0	0
1072	159156	140337	0	32051
1073	1838477	400911	0	205720
1074	27856015	1091898	43053	570653
1075	1453158	510961	0	190278
1076	481088	174835	5745	129173
1077	16588807	1107808	9502	1345739
1078	1247847	413813	0	185421
1079	751882	223788	0	98930
1080	131314	147364	0	40290
1081	912620	258833	0	141420
1082	286490	138905	0	47003
1083	909275	620427	0	199477
1084	1165741	374773	0	97478
1085	566786	383982	0	67445
1086	297587	314277	0	83214
1087	2029444	617671	0	473324
1088	7023586	670826	0	692155
1089	1087337	373811	0	270421
1090	303410	168634	5562	57775
1091	3129256	602105	0	190390
1092	1080729	151214	0	181893
1093	415338	218718	0	126795
1094	3446681	970977	0	401401
1095	730622	376112	0	195789
1096	456234	391646	0	162072
1097	1045248	157237	0	152330
1098	1025076	493545	5091	202796
1099	691918	316787	0	131534
1100	1134232	321051	0	110546
1101	615346	287604	0	154166
1102	998792	722189	0	402044
1103	412228	280762	0	89747
1104	334020	362548	0	1026058
1105	528136	463879	0	114370
1106	1535493	481581	0	0
1107	872779	149974	0	104682
1108	7030399	408109	0	308017
1109	2131374	392266	0	135762
1110	555349	101888	0	48579
1111	1933800	260861	0	0
1112	545191	141223	0	60868
1113	220998	146307	1759	75232
1114	1775018	364844	0	127435
1115	647483	110705	0	123952
1116	0	29887434	1655900	2419833
1117	598552	9750	0	229782
1118	13228	1243	0	800
1119	100835	3166	0	53985
1120	2380	0	0	5628
1121	81582	1406	0	4097
1122	147822	3566	5528	66124
1123	101058	2853	0	29150
1124	21469	1337	0	4822
1125	199746	4368	0	43909
1126	33625	1280	0	2601
1127	419723	7869	0	63213
1128	7768	913	0	1238
1129	22129	1133	0	3673
1130	12891	3530	0	14760
1131	54055	1425	0	2274
1132	85335	1649	0	4414
1133	83317	2807	0	5599
1134	22390	2130	0	943
1135	13760	1365	0	2379
1136	38930	36	0	13800
1137	156735	2868	0	3089
1138	551019	7044	0	64263
1139	24566	2079	0	4578
1140	11535	80	0	1841
1141	7364630	100238	0	651280
1142	118794	2566	0	22317
1143	39113	1714	0	493
1144	111456	1758	0	0
1145	5388	837	0	2285
1146	24511	925	0	2798
1147	377502	6679	0	44352
1148	98618	583	0	605
1149	655011	20962	0	14000
1150	46058	2417	0	475
1151	41368	2044	0	17045
1152	19190	1001	0	389
1153	476004	6208	0	77631
1154	3251689	69436	0	174336
1155	21345	780	0	1580
1156	22347	872	0	325
1157	190981	6319	0	8525
1158	64245	2319	0	8623
1159	33532	157	0	2127
1160	456965	6639	0	26366
1161	174489	4892	0	6195
1162	84908	2356	0	5895
1163	46580	1421	0	3032
1164	109067	5659	0	11665
1165	5237012	90067	0	677255
1166	1629888	50832	0	67972
1167	14025	447	0	117
1168	217584	5086	0	16566
1169	155055	1725	0	885
1170	45694	1975	0	4255
1171	213640	2128	0	13651
1172	46616	582	0	941
1173	458541	7787	990	55027
1174	101027	1456	0	0
1175	33683	846	0	0
1176	211954	6810	0	16328
1177	414484	6384	0	14582
1178	103721	2442	0	4240
1179	70000	1715	0	1688
1180	18663	1130	0	3761
1181	37593	2311	0	1480
1182	102187	1691	0	9140
1183	1191672	23330	0	35734
1184	296887	1870	0	4604
1185	15830	1195	0	4399
1186	31018	1699	0	0
1187	722511	9543	0	15184
1188	974596	19032	0	143733
1189	472285	7940	0	6991
1190	18459	1232	0	1028
1191	64270	1800	0	2172
1192	38174	1389	0	3972
1193	55912	3578	0	5398
1194	28218	1259	0	4829
1195	31997	1411	0	2148
1196	58570	2457	0	3428
1197	216353	3868	0	38440
1198	71048	1838	0	1579
1199	27079	1356	0	4376
1200	65286	1871	0	36281
1201	29933	1379	0	2050
1202	35720	1399	0	4871
1203	59388	4999	0	732150
1204	28881	1306	0	8113
1205	91152	3151	0	2592
1206	25190	1463	0	1170
1207	141651	2590	0	14011
1208	31615	1570	0	1108
1209	37417	1303	0	6170
1210	18989	1174	0	7263
1211	77730	2287	0	17640
1212	142010	3063	0	11549
1213	64150	659	0	13670
1214	31340	1802	0	10491
1215	427405	2948	0	22335
1216	12897	864	0	4076
1217	57266	1233	0	3041
1218	51473	1910	0	3761
1219	58382	2279	0	3033
1220	20932	1025	0	152
1221	20637	793	0	1030
1222	157489	1700	0	9021
1223	59895	1536	1051	2213
1224	39564	1332	0	12029
1225	56000	2018	0	17441
1226	19286	1147	0	4613
1227	22000	1759	0	8128
1228	8693	0	0	1367
1229	33000	215	0	3907
1230	199140	2561	0	15859
1231	202439	3909	0	10799
1232	18527	0	0	253
1233	34111	1343	0	8221
1234	95824	1503	0	10668
1235	71516	950	0	31415
1236	390237	6416	0	25875
1237	17397	1320	0	1603
1238	81420	2826	0	28450
1239	92831	3183	0	9525
1240	66871	1862	0	4922
1241	22793	1290	0	2486
1242	73235	1770	0	6019
1243	175242	4058	0	5998
1244	61782	1520	0	3266
1245	105631	4227	0	12140
1246	43972	1933	0	5621
1247	90958	3592	0	90926
1248	72161	3718	0	9906
1249	54993	1761	0	8569
1250	87069	3695	0	4429
1251	8020	761	0	4954
1252	20878	1380	0	150
1253	24190	922	0	811
1254	26600	1234	0	769
1255	325405	7245	0	17958
1256	3222834	48874	0	140396
1257	683981	17342	0	7147
1258	15698	0	0	104
1259	1262784	28897	0	54918
1260	89907	2684	0	16017
1261	2051810	91814	0	105083
1262	2494724	60249	0	74065
1263	628672	24149	0	25364
1264	441424	10103	0	19889
1265	54341	2362	0	3113
1266	94975	3823	0	9578
1267	579964	15806	0	20941
1268	44946	1639	0	2879
1269	809569	15294	0	57800
1270	9610	1000	0	175540
1271	36168	1238	0	3458
1272	11536	69	0	4965
1273	957565	8715	0	26205
1274	295536	7892	0	25708
1275	528449	13415	0	29783
1276	18180	621	0	8479
1277	19337	32	0	333
1278	69994	1396	0	5111
1279	45175	1297	0	6160
1280	37569	1163	0	1553
1281	7335	0	0	0
1282	92199	4630	0	31957
1283	94007	2281	0	20833
1284	25278	978	0	2332
1285	7546	0	0	0
1286	73002	1776	0	2209
1287	56159	1095	0	5447
1288	170552	2535	0	23800
1289	144229	3426	0	4775
1290	399659	9332	0	20101
1291	194221	2774	0	10360
1292	468274	8896	0	38339
1293	16604	0	0	1872
1294	80724	2271	0	5736
1295	62076	1175	0	1552
1296	18156	1232	0	675
1297	30309	1334	0	30391
1298	101748	2445	0	9110
1299	34848	1286	0	1000
1300	231266	3163	0	3189
1301	615504	9972	0	28937
1302	83263	2412	0	10444
1303	119100	303	0	126
1304	12732	133	0	3207
1305	14811	908	0	2887
1306	110940	3878	0	2836
1307	21180	1836	0	24075
1308	44785	1935	0	0
1309	465808	3736	0	25979
1310	2637	0	0	500
1311	14943	724	0	7927
1312	13332	67	0	18180
1313	41832	1607	0	14864
1314	1948	0	0	1393
1315	4864	0	0	3118
1316	59129	2098	0	3343
1317	5650	125	0	11783
1318	342099	7033	0	10773
1319	33968	0	0	1065
1320	77469	1550	0	5157
1321	7230	51	0	292
1322	9063	0	0	1374
1323	88173	1935	0	35103
1324	11870	1382	0	26272
1325	53876	2302	0	3637
1326	1306662	18491	0	147629
1327	124250	4507	0	18792
1328	319682	6326	0	19428
1329	26767	1182	0	5542
1330	53389	1872	0	7994
1331	27000	918	0	4675
1332	2667995	40055	0	222569
1333	47648	2498	0	439
1334	14043	739	0	1895
1335	24000	610	0	148
1336	190003	1611	0	1819
1337	37989	850	0	8363
1338	73000	2822	0	27811
1339	21883	467	0	1289
1340	7500	0	0	1000
1341	60090	1315	0	10341
1342	56513	1346	0	4363
1343	24131	0	0	1490
1344	11500	415	0	643
1345	46863	2910	0	2312
1346	13296	466	0	1238
1347	221679	5768	0	41784
1348	50077	1633	0	2873
1349	23533	990	0	3240
1350	41625	2204	0	16939
1351	25219	449	0	0
1352	258691	3102	0	41580
1353	28939	1406	0	275
1354	29926	1816	0	1907
1355	27620	1569	0	7897
1356	33040	1499	0	4132
1357	21636	977	0	825
1358	359684	11130	0	15136
1359	74900	1645	0	7197
1360	35311	1675	0	3080
1361	18895	1500	0	3937
1362	24080	1519	0	3910
1363	27869	1441	0	5650
1364	32449	1188	0	2836
1365	60605	2471	0	6528
1366	60537	2523	0	13759
1367	28397	1362	1287	9252
1368	36104	1780	0	3055
1369	634029	12012	0	265400
1370	53768	1537	0	13865
1371	20747	1187	0	11825
1372	27981	1514	0	12374
1373	23500	552	0	2577
1374	166225	2628	0	10074
1375	120794	3261	0	7770
1376	23000	989	0	50
1377	40896	1430	0	1158
1378	108040	2975	0	6099
1379	21680	1619	0	4882
1380	169109	2606	0	6344
1381	191604	3586	0	5065
1382	29360	1655	0	5853
1383	49281	1655	0	15014
1384	36754	1911	0	11704
1385	25300	1385	0	363
1386	22998	1373	0	5479
1387	27643	1361	0	8515
1388	27442	845	0	153
1389	44100	1586	0	46827
1390	44788	1170	0	13335
1391	213856	3995	0	6169
1392	65146	1539	0	4306
1393	99673	1613	0	5477
1394	52026	3059	0	6312
1395	308505	7685	0	27279
1396	13861	1233	0	278
1397	17785	471	0	5394
1398	39273	528	0	1171
1399	33627	1566	0	4346
1400	76576	3298	0	60073
1401	13535	0	0	4807
1402	85632	3003	0	22035
1403	4473	625	0	5166
1404	6837	782	0	6788
1405	4165	0	0	27064
1406	45538	1808	0	19812
1407	11996	0	0	346
1408	6673	0	0	648
1409	21240	1370	0	4955
1410	33569	1712	0	430
1411	245888	3800	1136	34789
1412	17509	0	0	1263
1413	15642	1438	0	3996
1414	23769	1250	0	2250
1415	99496	2477	0	6886
1416	44357	2641	0	3265
1417	51588	5096	457	9105
1418	21583	988	0	1374
1419	15700	978	0	0
1420	19476	1199	0	4449
1421	14475	0	0	3518
1422	64823	2506	0	7985
1423	79857	2386	0	4191
1424	20196	62	0	0
1425	22222	1163	0	80
1426	66800	2229	0	4305
1427	57508	1614	0	4373
1428	73542	1730	0	2450
1429	387276	7680	0	6640
1430	1749374	40446	0	185387
1431	53876	1406	0	9158
1432	189944	3454	0	8405
1433	73646	2075	0	3063
1434	99942	4875	0	5214
1435	2529992	35463	0	96523
1436	95903	2300	0	2781
1437	129149	4665	0	11615
1438	348585	15344	4060	17441
1439	60721	2210	0	8572
1440	147823	3887	0	11367
1441	66882	1707	0	2173
1442	747240	12522	0	28089
1443	39030	1840	0	6782
1444	383869	5182	0	8787
1445	142698	3066	0	4178
1446	23962	783	0	0
1447	38706	1379	0	4556
1448	72215	1761	0	316
1449	56751	3046	0	5494
1450	99100	1901	0	2733
1451	83052	3153	0	22302
1452	24019	842	0	2674
1453	90821	2646	0	7411
1454	13734	1102	0	290
1455	117063	728	0	6210
1456	149980	3486	0	9306
1457	2611436	93715	0	119587
1458	5143460	75718	0	275334
1459	1093531	29694	0	14889
1460	20678	261	0	2435
1461	142075	2742	0	6761
1462	154216	10305	0	114808
1463	49065	1193	0	525
1464	64228	3042	0	5011
1465	66763	3339	0	18349
1466	64159	2133	0	6130
1467	54858	1307	0	935
1468	37737	360	0	186
1469	216134	3696	0	6484
1470	52102	1655	0	3135
1471	11058	845	0	4400
1472	40008	945	0	1287
1473	141712	3088	0	7289
1474	138395	3539	0	13320
1475	125350	2438	0	5599
1476	4607971	78118	773843	742563
1477	171326	3729	0	0
1478	13533	385	0	500
1479	9500	22	0	247
1480	30416	1402	0	6175
1481	515733	7963	0	39211
1482	45289	1331	0	14510
1483	458953	4940	0	13090
1484	198433	4549	0	5228
1485	19156	802	0	3463
1486	73491	2791	0	12095
1487	137518	2776	0	19272
1488	26803	1112	0	1990
1489	36479	3823	0	1748
1490	78840	2485	0	12720
1491	17320	1332	0	7769
1492	24597	1696	0	1283
1493	31255	1438	0	3928
1494	296449	4989	0	13802
1495	14050	391	0	2149
1496	11779	778	0	2342
1497	98794	4267	0	4345
1498	142572	3166	0	66286
1499	80888	2518	424	3908
1500	59597	2129	0	14501
1501	35757	1510	0	3637
1502	240095	6280	0	11425
1503	30244	1871	0	10055
1504	34566	1260	0	9120
1505	47094	1120	0	2800
1506	561853	25687	68846	60990
1507	25140	1380	0	2568
1508	47406	1671	0	0
1509	164501	4000	0	15368
1510	45062	1522	0	8904
1511	93876	2355	0	1209
1512	8950	434	0	37
1513	18200	1071	0	0
1514	32984	1243	0	4620
1515	53213	1190	0	109
1516	347199	6401	0	7683
1517	223113	5186	0	14492
1518	9600	1758	0	948
1519	62232	1679	0	8290
1520	20365	904	0	635
1521	45392	808	0	2619
1522	7998	0	0	915
1523	500567	6808	0	17949
1524	5457	699	0	8008
1525	106760	3095	0	325
1526	43955	1421	0	0
1527	245071	3935	0	4509
1528	290060	5433	0	23736
1529	17574	917	0	4145
1530	27541	1668	0	2101
1531	261472	4953	0	34528
1532	268641	3331	0	19149
1533	21140	1572	0	2525
1534	13844	918	0	2083
1535	267304	3908	0	10217
1536	16570	1644	0	6500
1537	41717	4384	0	11925
1538	181290	3183	0	33188
1539	18100	772	0	1982
1540	62891	1253	0	2973
1541	12700	382	0	8348
1542	20662	60	0	20
1543	60694	930	0	18412
1544	10000	0	0	335
1545	49387	1518	0	7547
1546	19448	919	0	8498
1547	66823	2283	0	10372
1548	281391	6074	0	27791
1549	16744	1120	0	0
1550	67975	1358	0	8636
1551	25983	866	0	2664
1552	118656	2507	0	5362
1553	2489361	27760	0	113055
1554	31992	1521	0	11482
1555	32425	841	0	7118
1556	199254	3136	0	9310
1557	55495	106	0	620
1558	676658	82054	0	69179
1559	73474	3197	0	1613
1560	1545950	127707	0	131141
1561	72634	1574	0	2535
1562	165950	3074	0	9799
1563	43588	1511	0	3913
1564	116005	3434	0	59704
1565	118639	2864	0	2880
1566	116005	2682	0	23700
1567	9070	579	0	507
1568	23787	1264	0	1673
1569	18788	1414	0	8244
1570	22034	1166	0	9121
1571	5176	0	0	1112
1572	137979	3156	0	4710
1573	1134629	7004	0	46342
1574	227609	4447	0	16621
1575	9654	1173	0	4827
1576	201222	3115	0	38341
1577	57349	1366	0	1352
1578	47218	1592	0	8599
1579	27127	4177	0	3541
1580	29967	1226	0	1287
1581	237780	6060	0	28532
1582	25028	0	0	4549
1583	7086	379	0	891
1584	41352	826	0	50
1585	67932	1091	0	9191
1586	115066	2262	0	54225
1587	11890	0	0	1414
1588	12561	964	0	6669
1589	74094	1535	0	4387
1590	8384	516	0	5191
1591	49039	1391	0	612
1592	80748	4151	0	8647
1593	159356	2057	0	9766
1594	57821	3947	0	12909
1595	79670	2715	0	1051
1596	317451	3180	0	14903
1597	10135	711	0	5809
1598	13921	623	0	6720
1599	65282	977	0	3115
1600	8501	0	0	771
1601	15957	1294	0	23168
1602	40240	1866	0	49222
1603	35359	898	0	7221
1604	2654	0	0	4687
1605	37405	1255	0	1943
1606	32960	1507	0	3104
1607	147050	3468	0	11220
1608	58891	1929	0	1791
1609	22492	0	0	1484
1610	17834	1118	0	1920
1611	28873	754	0	5831
1612	132699	3656	0	2255
1613	445	0	0	2216
1614	41950	2649	375	3684
1615	25983	1554	0	6518
1616	20966	467	0	334
1617	70993	3906	0	24141
1618	13907	762	0	10240
1619	44183	855	0	551
1620	16761	958	0	2200
1621	12780	701	0	700
1622	22000	60	0	340
1623	47710	1099	0	750
1624	62069	1999	0	9252
1625	13223	0	0	0
1626	5363	0	0	6
1627	23201	1069	0	3177
1628	16131	0	0	1451
1629	10251	0	0	0
1630	13806	1058	0	1031
1631	12634	0	0	1422
1632	1137202	29663	0	33150
1633	41101	1092	0	495
1634	31381	2732	0	1500
1635	12073	532	0	8826
1636	52585	1844	0	3441
1637	8338	647	0	1755
1638	56397	1331	0	0
1639	11928	865	0	1398
1640	23990	0	0	264
1641	17621	764	0	1491
1642	5414	168	0	2070
1643	82360	1748	0	810
1644	9248	0	0	1377
1645	33561	434	0	613
1646	8783	615	0	4622
1647	32030	1695	0	0
1648	723432	40250	0	33989
1649	62000	1169	0	1897
1650	74750	4102	0	2517
1651	27184	942	0	4000
1652	7000	331	0	2060
1653	22125	501	0	0
1654	177617	10195	0	27255
1655	10160	415	0	6
1656	8504	0	0	1570
1657	14591	0	0	1440
1658	18662	392	0	963
1659	5500	0	0	1530
1660	153390	0	0	6431
1661	322776	40219	0	25862
1662	98605	22506	0	1268
1663	10223122	0	0	375797
1664	1600983	74787	9926	630573
1665	69000	0	0	0
1666	185219	8509	0	203528
1667	223398	0	0	0
1668	295538	41478	4511	20179
1669	11871	2262	0	4330
1670	140812	0	0	65761
1671	431912	0	0	30732
1672	1290430	0	2870	39600
1673	607750	97777	0	99528
1674	28738	1321	0	0
1675	34430	20539	0	7433
1676	543285	0	0	23177
1677	19000	0	500	250
1678	44509	3262	0	1250
1679	62008	0	0	6985
1680	77332	0	0	6394
1681	286569	15180	0	4406
1682	13911	0	0	340
1683	950251	0	0	48652
1684	140745	0	0	111582
1685	68493	0	0	0
1686	84821	6044	0	466
1687	38000	0	0	1903
1688	127466	7073	0	17840
1689	451062	0	0	143406
1690	28950	0	0	2050
1691	40699	27485	0	12459
1692	66576	19529	0	18814
1693	86314	0	0	6181
1694	36581	12046	0	1082
1695	52179	5276	0	1609
1696	18957	0	0	1650
1697	492591	0	0	0
1698	47473	0	0	5673
1699	45006	0	0	735
1700	175295	17165	0	15984
1701	1748479	94055	0	1034895
1702	353901	28912	0	29233
1703	68765	0	0	2013
1704	630825	33528	0	26202
1705	1109000	4010	1145	11467
1706	11600	0	0	85
1707	503959	0	0	12488
1708	127740	18568	0	34818
1709	46114	0	0	0
1710	57808	6718	0	0
1711	325338	0	0	27270
1712	1200142	0	0	30677
1713	3589001	105091	0	86210
1714	165802	9525	0	5251
1715	395886	2055	0	23802
1716	1023	0	0	0
1717	150908	7189	0	14851
1718	25534	3124	0	5622
1719	289602	0	0	2661
1720	14337	0	0	6986
1721	1903415	0	0	87935
1722	11000	0	0	477
1723	10868	15101	0	3365
1724	25029	10798	0	1067
1725	22500	0	0	3500
1726	2055	0	0	3220
1727	249199	46448	0	19500
1728	36323	2965	0	4054
1729	166893	29673	0	12703
1730	1702857	0	0	0
1731	81498	0	0	0
1732	59000	0	0	22002
1733	300837	0	0	21516
1734	254565	0	0	27167
1735	714068	43489	0	59488
1736	18069	0	0	0
1737	20050	0	0	4750
1738	8511	10000	0	1020
1739	117876	12084	0	24584
1740	30843	0	0	1150
1741	23128	2137	0	0
1742	100327	17734	0	30584
1743	307438	22620	0	10547
1744	147174	38721	0	310
1745	2663199	96482	0	118459
1746	50880	0	0	9814
1747	39088	11869	0	6800
1748	61559	0	0	29577
1749	218000	0	0	0
1750	53139	7069	0	42891
1751	1399325	0	0	98264
1752	233986	16312	0	53449
1753	36020	7519	0	0
1754	111779	19723	0	8687
1755	43901	11325	0	7751
1756	102338	4302	0	6269
1757	64966	0	0	0
1758	147721	6072	0	1055
1759	3410044	191934	2979	98957
1760	501701	0	0	15076
1761	89854	1069	0	6413
1762	89176	0	0	5289
1763	62051	4149	0	13612
1764	1030231	63512	999	44845
1765	4409466	90796	16286	105131
1766	43922	7662	0	17223
1767	5775207	87688	2520	100120
1768	769365	218207	8753	357575
1769	2303252	107815	4172	59441
1770	32070	6421	0	10204
1771	20982	791	0	0
1772	33086	2569	0	5378
1773	58620	4617	409	1712
1774	279947	21068	11261	14834
1775	49506	1712	0	9651
1776	2441458	43257	0	53987
1777	228881	6675	0	9779
1778	13177916	77178	9477	453291
1779	160506	16822	0	13049
1780	287857	9375	0	5000
1781	20598	5237	971	1743
1782	18696	999	0	42283
1783	68854	4424	0	13186
1784	36291	3019	0	3782
1785	61664	8291	0	1042
1786	72293	2854	0	19503
1787	161410	4147	5823	0
1788	89059	5964	0	14872
1789	7988076	738849	0	532893
1790	17514	3172	0	464
1791	201277	9631	0	53895
1792	6590989	102501	0	259212
1793	39435	3001	1179	5108
1794	2231826	48443	0	66582
1795	3237114	70237	0	87977
1796	45062	6530	12500	23424
1797	1247041	149318	0	3999
1798	1185000	702500	0	0
1799	1085105	58682	0	30619
1800	648691	97163	0	127459
1801	89519	4326	0	5067
1802	1455847	149068	0	53444
1803	331433	23583	0	30085
1804	352402	5353	0	0
1805	70032	7676	0	38257
1806	2991965	60723	50859	87715
1807	426179	26610	5000	31751
1808	76448	3899	496	992
1809	2669918	31703	6458	23990
1810	4508035	209128	0	516653
1811	1298490	79191	0	51335
1812	97916	4485	0	4120
1813	8512	3587	395	403
1814	799600	24944	0	25373
1815	105029	2069	0	0
1816	680429	16618	19352	23060
1817	164802	10118	0	9748
1818	1201500	58223	0	96105
1819	381635	6623	0	19513
1820	963668	77277	0	43633
1821	2043771	40637	0	26003
1822	4702	1462	0	29153
1823	60982	11426	1759	10464
1824	14964	829	616	2531
1825	63633	9349	0	3451
1826	1100019	9986	2500	15591
1827	214900	89500	4320	18000
1828	22500	15940	0	20238
1829	1725947	46302	23889	0
1830	202184	9794	0	2558
1831	127822	6051	0	3450
1832	56462	4435	1083	1579
1833	0	15111	5774	694640
1834	940545	66797	17652	48869
1835	135771	18990	14165	29289
1836	138339	9760	173	9801
1837	78782	11384	3321	21250
1838	3466294	119897	0	87729
1839	50048	0	0	12665
1840	348011	11872	0	5357
1841	174188	7371	4000	8520
1842	1812837	50776	0	55056
1843	62081	10311	0	6600
1844	92813	9340	0	2500
1845	89922	5085	2436	1199
1846	13199	1081	0	0
1847	560209	76903	22246	66465
1848	96790	5954	0	5277
1849	35993	1361	0	180
1850	6250797	272522	17500	561762
1851	365624	43474	8219	83316
